path,mean_intensity,std_intensity,min_intensity,max_intensity,skewness,kurtosis,entropy,haralick_1,haralick_2,haralick_3,haralick_4,haralick_5,haralick_6,haralick_7,haralick_8,haralick_9,haralick_10,haralick_11,haralick_12,haralick_13
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-63-03.jpg,68.3853834502551,57.12125513144317,7,217,0.6453463613934486,-0.8519853813444453,6.887473706170485,0.00905340476954867,71.58802677027347,0.9890359888984777,3264.4314629518776,0.34762023187560864,136.90778225571884,12986.13782503724,7.827567601315634,10.869171914049371,0.0005366690918617245,3.664113893570577,-0.42261321447691147,0.9984146203871127
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-64-04.jpg,68.42030054209184,61.689535885177094,12,246,1.1078327336011364,-0.28794644534089997,6.382663374811695,0.008793351955717442,299.89663085530725,0.9607470306411862,3818.9254720944227,0.40819246625659494,137.39329662305408,14975.805257522385,7.334301595515793,10.430597603960608,0.0005203374996381081,4.199418039589417,-0.3681737143544015,0.9951838538233093
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-65-05.jpg,111.28830516581633,43.97577797491149,10,233,0.5344438257146811,-0.7998709600438918,7.270452068468532,0.0003355954855818338,92.44100803138727,0.9760706762502245,1931.7937822641052,0.1760241583534087,222.53787721414352,7634.734121025043,8.247034566091902,12.186260409675924,0.000305778291095257,4.160926369565747,-0.323802336046028,0.9951093551741537
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-66-06.jpg,108.45727040816327,42.001426475391234,18,224,0.02663401847925971,-1.0729425589531527,7.261649298992378,0.0005179714437579734,113.15498171967066,0.9679345058812608,1764.4251736617985,0.23799755062237793,217.2620898349411,6944.545712927509,8.24371570843052,12.036182419137024,0.00033103624538415033,4.246540000228629,-0.34233117736832414,0.996193808939992
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-67-07.jpg,119.42653858418367,31.421908289854045,30,223,0.03374716609234484,-0.6348177021072354,6.943566241034552,0.0005812780898246373,117.58908280648974,0.9404706109425771,987.6811316194703,0.2580514447868363,239.04461029224825,3833.1354436713973,7.917387460093099,11.749225755427029,0.0003794052578132811,4.143183192710953,-0.3080534096448753,0.9923167621123414
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-68-08.jpg,96.66864636479592,30.969707555645606,25,195,0.14114973039097498,-0.08914775051292034,6.717618654579099,0.0031997231828960887,25.61370990141568,0.9867085833695791,963.166716388519,0.43960311029533555,193.25738172771423,3827.053155652662,7.679687505756919,10.25405528851695,0.0008275853070155348,3.1594729128114847,-0.47457802980043295,0.9990912681967545
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-69-09.jpg,56.66386320153061,27.621669879605736,15,219,1.6904987397094557,4.382368657977185,6.485452826091528,0.0015986500940574893,62.857161395118695,0.9589100569306424,764.7013804580367,0.3716344640017307,113.32538627216657,2995.9483604370307,7.46880187087109,10.455796375099872,0.0006611548938036205,3.4578003241470507,-0.3875563878723628,0.9964391982899661
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-7-08.jpg,116.31885762117346,34.26191324077196,32,204,-0.12512035058561766,-0.1456029096763869,6.786357340955293,0.004294271624713629,37.240467485557446,0.9842375907878604,1180.7044167209488,0.4634284203362633,232.574681155793,4685.577199398236,7.70649990641514,10.323392509515847,0.0008219931956983597,3.279886924003484,-0.48023031079402234,0.999192329877698
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-70-10.jpg,79.86712771045919,51.12371300110863,25,241,0.9258661260280724,-0.4091003039926764,6.85007939106427,0.00312336667516143,285.78490750223364,0.9454880354433801,2620.8801646776765,0.29999682853255605,160.22055590407152,10197.735751208478,7.837522767240422,11.528523743569671,0.0003375632323736655,4.553182183429568,-0.31829092214489496,0.9932512258049326
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-71-11.jpg,99.40734614158163,50.97541378303668,5,247,0.7643127962893717,0.13251058204611743,7.53793603934013,0.00031023019290592647,169.70703561517718,0.9673047175021697,2595.578877657381,0.21914514944673597,198.91206648068245,10212.608475014344,8.518635371842745,12.544111044434006,0.00028574217359313164,4.392364790662871,-0.3357477285739207,0.9964967836389295
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-72-15.jpg,108.04667570153062,54.13306609620247,13,210,0.17117497642886745,-1.1283209643495826,7.5480887961211875,0.00034721098874666384,123.63401080283711,0.9788421063182188,2922.4740513976185,0.22327831464512923,216.4182110341623,11566.262194787627,8.536365589919587,12.480361240925633,0.000319604752875346,4.353861158810785,-0.3462457476575185,0.9970566653530408
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-73-16.jpg,89.73383689413265,21.723208043292004,31,229,1.1988889412052173,5.75083005033486,6.104185342051621,0.0053176550624075905,47.109852992505104,0.9502322296059467,473.1720336713072,0.5460849201962443,179.54066899739442,1845.5782816927294,7.064036104332344,9.29609646201169,0.0010216826860743999,2.9224975905226303,-0.477204135424516,0.998378454253723
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-74-17.jpg,106.04402503188776,46.45479894263233,9,227,-0.19849142150221039,-0.9555228636952511,7.275995412531452,0.0012867205190994113,91.33431154446387,0.978899632646888,2163.7272826090434,0.42987253498640127,212.1091738876496,8563.574818891719,8.256989530966361,11.16529255883125,0.0007216951496021906,3.461897619495048,-0.4659197966704507,0.9993873420612958
DATA\Standardized_Copy\Train\lions_mane_jellyfish\aug-75-18.jpg,116.26209741709184,20.0235413094245,50,241,2.517218716011781,10.178802617950307,5.588821091778844,0.009628499916888958,36.75770071106828,0.9539333994892455,398.7615875000197,0.518388836643355,232.47445619543643,1558.2886492889866,6.52408584601705,8.856536686512907,0.000863531009306188,3.006889198974383,-0.4157161673052688,0.994647928842623
