path,mean_intensity,std_intensity,min_intensity,max_intensity,skewness,kurtosis,entropy,haralick_1,haralick_2,haralick_3,haralick_4,haralick_5,haralick_6,haralick_7,haralick_8,haralick_9,haralick_10,haralick_11,haralick_12,haralick_13
DATA\Equalized_Copy\Train\blue_jellyfish\aug-83-41.jpg,140.7754902742347,58.667614479527764,0,255,0.40086551870409975,-1.1707760642399223,6.336369614188612,0.05116940181021614,422.61068628125156,0.9386959739192307,3446.576817978753,0.33055208505211253,282.09393428004796,13363.69658563373,7.230388013226967,10.702672177678583,0.00035436772789032626,4.627370876045637,-0.31300522058788205,0.9901937088480423
DATA\Equalized_Copy\Train\blue_jellyfish\aug-84-42.jpg,128.58601721938774,73.55376309640835,0,255,-0.008340415415677519,-1.196791158010808,7.98414807590775,0.0001192921169391052,626.0145324040227,0.9422303137949836,5417.65244085742,0.12830482460226716,256.76210558997633,21044.59523102565,8.98263551943949,13.716470785509994,0.00014827818394969237,5.2896120479581725,-0.2820275805470038,0.994049625376058
DATA\Equalized_Copy\Train\blue_jellyfish\aug-85-43.jpg,129.13853236607142,73.67861985587447,0,255,-0.013024239893498152,-1.2169717375576115,7.948053987909406,0.00016925320300722137,311.1686905527962,0.9713156241405114,5424.537524372292,0.15336204730691577,257.9596804412057,21386.981406936353,8.972165480605549,13.321705711018629,0.0001787203632527055,4.9268085872581935,-0.32392214983679024,0.9967668664439032
DATA\Equalized_Copy\Train\blue_jellyfish\aug-86-44.jpg,132.39431202168367,75.42256590303846,0,255,-0.0651742843138673,-1.2399020685236493,7.452394859967518,0.0004491778871704013,838.5886134545666,0.9265676168891589,5708.2720797301145,0.17043384866046035,264.8961779541544,21994.49970546589,8.760431278280807,12.708642908681023,0.0001687847753769707,5.245808808805995,-0.2950423329653921,0.992874694192257
DATA\Equalized_Copy\Train\blue_jellyfish\aug-87-45.jpg,145.14829799107142,62.671229015569146,0,255,-0.2849982442965374,-0.6834770538909791,5.8949694543852065,0.026748868077397087,1114.5238970667447,0.8580643653548053,3926.2889612466442,0.38343824502681456,290.7117832670934,14590.63194791981,7.058914524671164,9.830709866206,0.0004495218581044431,4.518703483234796,-0.33443282670967306,0.9898190553013205
DATA\Equalized_Copy\Train\blue_jellyfish\aug-88-46.jpg,128.04496173469389,73.8690296488406,0,255,-0.008118244170738654,-1.2037705803805716,7.990518353579098,9.697215554047197e-05,1609.0770956261513,0.8526573451226576,5460.274974069016,0.08557097067234604,255.78269250588198,20232.022800649924,8.964950788505,14.307123336714161,6.597868561606469e-05,6.191778298160442,-0.20948269688117227,0.981721516419084
DATA\Equalized_Copy\Train\blue_jellyfish\aug-89-49.jpg,133.2227558992347,78.74680423257692,0,255,0.13267125062802235,-1.1683288972025399,7.118196151824039,0.018253599590088133,282.23966949976017,0.9771303418218321,6173.892828763867,0.3321175589931823,265.90351804997374,24413.331645555692,8.080557838730824,11.256246052916449,0.00038015812476441946,4.194685490901274,-0.4205263030935988,0.9986587206822893
DATA\Equalized_Copy\Train\blue_jellyfish\aug-9-15.jpg,129.03856425382654,73.3260667232893,0,255,-0.021107212724930498,-1.193068665401509,7.9556407861430625,0.00021882542497898044,326.55908252640035,0.9695628194904459,5365.431773624141,0.18815882368461248,258.6108862490054,21135.16801197015,8.97668243514312,13.187849684615891,0.00020920146550204441,4.84738256573364,-0.3423458736464669,0.997616221007192
DATA\Equalized_Copy\Train\blue_jellyfish\aug-90-50.jpg,129.42293128188774,72.90891865081429,0,255,-0.020270350636929696,-1.1788748547940124,7.807810253169998,0.0006670747441836931,520.3554394505721,0.9508738251918742,5297.5661914078155,0.2471803575946217,259.37760054585146,20669.909326180692,8.860160599281116,12.827102162797178,0.00024174884997148045,4.866050185470177,-0.35710684267648124,0.9979040334900494
DATA\Equalized_Copy\Train\blue_jellyfish\aug-91-51.jpg,128.94246253188774,73.33202190754173,0,255,-0.02744925572360234,-1.1878473790249948,7.960812244933524,0.0001492544107686131,424.7007984391474,0.9606322729513351,5392.77385486113,0.14202996343164725,257.9090345790255,21146.39462100535,8.982472279193948,13.492851137412377,0.00015317704032880277,5.142226173734933,-0.305114351974892,0.9958567970233547
DATA\Equalized_Copy\Train\blue_jellyfish\aug-92-52.jpg,130.076171875,73.28192200193025,0,255,-0.021978296999498416,-1.1680267186077364,7.436489321064119,0.002172535303541041,315.1125208900096,0.9704611935124833,5339.817821751996,0.388190286195682,259.3967189668001,21044.158766117976,8.540272376511632,11.407550707346541,0.0004838891270503765,4.129425017586864,-0.46676103468630326,0.9994163366290287
DATA\Equalized_Copy\Train\blue_jellyfish\aug-93-53.jpg,143.66296635841837,56.65008711853365,0,255,0.3705670021955186,-1.1631679538607167,6.058956251208268,0.04344808809050876,88.13252897669656,0.9862765207101719,3210.8918377925384,0.43107859208366717,287.8557601844857,12755.434822193449,6.968399110053901,9.354796502857775,0.0005819441764551848,3.5354811740421157,-0.45922170187794104,0.9980028500137783
DATA\Equalized_Copy\Train\blue_jellyfish\aug-94-54.jpg,152.46968670280611,48.62128069081199,0,255,0.44903789946325773,-0.3975484501203863,5.486447611582666,0.10169510231150578,277.9023271084636,0.9413425464752596,2368.6051987320025,0.45592096639415836,305.4470193852467,9196.51846781953,6.329091991153307,8.854664191584556,0.0006458605310243841,3.743871841257379,-0.3913804425783508,0.9929565625694131
DATA\Equalized_Copy\Train\compass_jellyfish\01.JPG,129.36850286989795,73.50057191414436,0,255,-0.03403301812186545,-1.1797273325389959,7.963050139897714,6.23199315224833e-05,2329.238108157823,0.7845405562333104,5405.0896688227895,0.06027189478511985,258.50839189029557,19291.120567133323,8.952510248021628,14.523036598234285,5.429587573712953e-05,6.407016127986202,-0.1762663673285258,0.9685145070785944
DATA\Equalized_Copy\Train\compass_jellyfish\02.jpg,129.20665258290816,73.71859876880286,0,255,-3.2469705110139246e-05,-1.2451156860012622,7.765114508231209,0.0029521606761762414,2510.7052360400517,0.7685063620774963,5424.5326540999495,0.10738932384859275,258.63310818744753,19187.42538035975,8.716384571965389,14.083849728836686,6.179164970356075e-05,6.39962390565279,-0.1873742166477429,0.971130586017368
DATA\Equalized_Copy\Train\compass_jellyfish\03.jpg,132.47150031887756,72.48179767506807,0,255,-0.09462130467686097,-1.178778281134096,7.1090708198322,0.0021856664410917328,1374.031172750953,0.8691077844874846,5248.843676284598,0.2908306126606403,265.5992149324338,19621.343532387436,8.375491320982556,11.751791612113532,0.00027763595922637176,5.022073084396994,-0.3472087540655121,0.996086570210588
DATA\Equalized_Copy\Train\compass_jellyfish\05.jpg,128.42406728316325,73.37074591656143,0,255,-0.002458641959982136,-1.1944240086588211,7.988276641202651,0.00010256894303019442,590.9166374831948,0.9449863824878821,5371.584379649112,0.11013143329294325,257.3090184738785,20895.42088111324,8.984434736424864,13.84791976033841,0.0001258393955772216,5.363812792074688,-0.26642975416995307,0.9924791089706522
DATA\Equalized_Copy\Train\compass_jellyfish\06.jpg,131.2972337372449,73.73695095125365,0,255,-0.04954538959110409,-1.2038327652652328,7.159790446770978,0.0031384045807864407,481.39010142561966,0.9555016825608224,5411.029012854869,0.4007470648776685,263.5118097903135,21162.725949993855,8.331552267041753,10.972802169706021,0.0005062354518919646,4.097597289241458,-0.4670190262716668,0.9992971520576309
DATA\Equalized_Copy\Train\compass_jellyfish\07.jpg,128.55369100765307,73.51413627155486,0,255,-0.01551910221468121,-1.1948029488177492,7.984048144256224,0.00011227969486174715,795.2650376199716,0.9263283189833449,5398.003035707915,0.12183523737528856,256.8668125436294,20796.747105211685,8.981644164961875,13.781808522738954,0.0001362676936854463,5.379731161178757,-0.2738432465923243,0.9932800207814916
DATA\Equalized_Copy\Train\compass_jellyfish\08.jpg,130.99340322066325,72.28200104943704,0,255,-0.035151891023065186,-1.1874563333072652,7.6576591526510045,0.00028931788219450184,472.70821109341205,0.9547143124956036,5219.486872245077,0.16589915341803615,262.43001712136925,20405.239277886885,8.84197922037168,12.81965807939022,0.00017555801832460228,4.965013599171216,-0.32613443042617907,0.9963169870121972
